City,Latitude,Longitude,Crime_Type,Year,Count
Nallalam,11.2,75.7333,Hurt,2021,6
Nallalam,11.2,75.7333,Hurt,2022,13
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2014,35
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2015,44
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2016,24
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2017,16
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2018,22
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2019,17
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2020,16
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2021,2
Nallalam,11.2,75.7333,Cruelty by husband or relatives,2022,9
Nallalam,11.2,75.7333,Attempt to commit murder,2014,0
Nallalam,11.2,75.7333,Attempt to commit murder,2015,1
Nallalam,11.2,75.7333,Attempt to commit murder,2016,0
Nallalam,11.2,75.7333,Attempt to commit murder,2017,0
Nallalam,11.2,75.7333,Attempt to commit murder,2018,0
Nallalam,11.2,75.7333,Attempt to commit murder,2019,0
Nallalam,11.2,75.7333,Attempt to commit murder,2020,0
Nallalam,11.2,75.7333,Attempt to commit murder,2021,0
Nallalam,11.2,75.7333,Attempt to commit murder,2022,0
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2014,0
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2015,3
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2016,4
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2017,0
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2018,1
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2019,1
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2020,0
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2021,1
Nallalam,11.2,75.7333,Kidnapping & abduction - of women & girls,2022,4
Nallalam,11.2,75.7333,Sexual harassment,2014,0
Nallalam,11.2,75.7333,Sexual harassment,2015,0
Nallalam,11.2,75.7333,Sexual harassment,2016,1
Nallalam,11.2,75.7333,Sexual harassment,2017,0
Nallalam,11.2,75.7333,Sexual harassment,2018,0
Nallalam,11.2,75.7333,Sexual harassment,2019,0
Nallalam,11.2,75.7333,Sexual harassment,2020,0
Nallalam,11.2,75.7333,Sexual harassment,2021,0
Nallalam,11.2,75.7333,Sexual harassment,2022,0
Nallalam,11.2,75.7333,Murder,2014,2
Nallalam,11.2,75.7333,Murder,2015,1
Nallalam,11.2,75.7333,Murder,2016,2
Nallalam,11.2,75.7333,Murder,2017,0
Nallalam,11.2,75.7333,Murder,2018,1
Nallalam,11.2,75.7333,Murder,2019,0
Nallalam,11.2,75.7333,Murder,2020,1
Nallalam,11.2,75.7333,Murder,2021,0
Nallalam,11.2,75.7333,Murder,2022,1
Nallalam,11.2,75.7333,Kidnapping & abduction,2014,0
Nallalam,11.2,75.7333,Kidnapping & abduction,2015,0
Nallalam,11.2,75.7333,Kidnapping & abduction,2016,0
Nallalam,11.2,75.7333,Kidnapping & abduction,2017,0
Nallalam,11.2,75.7333,Kidnapping & abduction,2018,1
Nallalam,11.2,75.7333,Kidnapping & abduction,2019,1
Nallalam,11.2,75.7333,Kidnapping & abduction,2020,0
Nallalam,11.2,75.7333,Kidnapping & abduction,2021,1
Nallalam,11.2,75.7333,Kidnapping & abduction,2022,0
Nallalam,11.2,75.7333,Molestation,2014,5
Nallalam,11.2,75.7333,Molestation,2015,18
Nallalam,11.2,75.7333,Molestation,2016,9
Nallalam,11.2,75.7333,Molestation,2017,5
Nallalam,11.2,75.7333,Molestation,2018,5
Nallalam,11.2,75.7333,Molestation,2019,5
Nallalam,11.2,75.7333,Molestation,2020,6
Nallalam,11.2,75.7333,Molestation,2021,4
Nallalam,11.2,75.7333,Molestation,2022,4
Nallalam,11.2,75.7333,Rape,2014,3
Nallalam,11.2,75.7333,Rape,2015,3
Nallalam,11.2,75.7333,Rape,2016,4
Nallalam,11.2,75.7333,Rape,2017,6
Nallalam,11.2,75.7333,Rape,2018,6
Nallalam,11.2,75.7333,Rape,2019,11
Nallalam,11.2,75.7333,Rape,2020,6
Nallalam,11.2,75.7333,Rape,2021,0
Nallalam,11.2,75.7333,Rape,2022,1
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2014,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2015,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2016,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2017,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2018,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2019,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2020,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2021,0
Nallalam,11.2,75.7333,Dowry Deaths(304(B) IPC),2022,0
Marad,11.2333,75.7333,Hurt,2014,25
Marad,11.2333,75.7333,Hurt,2015,10
Marad,11.2333,75.7333,Hurt,2016,8
Marad,11.2333,75.7333,Hurt,2017,18
Marad,11.2333,75.7333,Hurt,2018,14
Marad,11.2333,75.7333,Hurt,2019,11
Marad,11.2333,75.7333,Hurt,2020,8
Marad,11.2333,75.7333,Hurt,2021,6
Marad,11.2333,75.7333,Hurt,2022,0
Marad,11.2333,75.7333,Cruelty by husband or relatives,2014,4
Marad,11.2333,75.7333,Cruelty by husband or relatives,2015,5
Marad,11.2333,75.7333,Cruelty by husband or relatives,2016,4
Marad,11.2333,75.7333,Cruelty by husband or relatives,2017,0
Marad,11.2333,75.7333,Cruelty by husband or relatives,2018,0
Marad,11.2333,75.7333,Cruelty by husband or relatives,2019,9
Marad,11.2333,75.7333,Cruelty by husband or relatives,2020,3
Marad,11.2333,75.7333,Cruelty by husband or relatives,2021,6
Marad,11.2333,75.7333,Cruelty by husband or relatives,2022,11
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2014,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2015,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2016,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2017,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2018,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2019,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2020,1
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2021,0
Marad,11.2333,75.7333,Kidnapping & abduction - of women & girls,2022,0
Marad,11.2333,75.7333,Sexual harassment,2014,0
Marad,11.2333,75.7333,Sexual harassment,2015,0
Marad,11.2333,75.7333,Sexual harassment,2016,1
Marad,11.2333,75.7333,Sexual harassment,2017,6
Marad,11.2333,75.7333,Sexual harassment,2018,6
Marad,11.2333,75.7333,Sexual harassment,2019,1
Marad,11.2333,75.7333,Sexual harassment,2020,0
Marad,11.2333,75.7333,Sexual harassment,2021,1
Marad,11.2333,75.7333,Sexual harassment,2022,0
Marad,11.2333,75.7333,Attempt to commit murder,2014,0
Marad,11.2333,75.7333,Attempt to commit murder,2015,1
Marad,11.2333,75.7333,Attempt to commit murder,2016,0
Marad,11.2333,75.7333,Attempt to commit murder,2017,0
Marad,11.2333,75.7333,Attempt to commit murder,2018,0
Marad,11.2333,75.7333,Attempt to commit murder,2019,0
Marad,11.2333,75.7333,Attempt to commit murder,2020,1
Marad,11.2333,75.7333,Attempt to commit murder,2021,0
Marad,11.2333,75.7333,Attempt to commit murder,2022,0
Marad,11.2333,75.7333,Kidnapping & abduction,2014,0
Marad,11.2333,75.7333,Kidnapping & abduction,2015,0
Marad,11.2333,75.7333,Kidnapping & abduction,2016,0
Marad,11.2333,75.7333,Kidnapping & abduction,2017,0
Marad,11.2333,75.7333,Kidnapping & abduction,2018,0
Marad,11.2333,75.7333,Kidnapping & abduction,2019,0
Marad,11.2333,75.7333,Kidnapping & abduction,2020,1
Marad,11.2333,75.7333,Kidnapping & abduction,2021,0
Marad,11.2333,75.7333,Kidnapping & abduction,2022,0
Marad,11.2333,75.7333,Molestation,2014,0
Marad,11.2333,75.7333,Molestation,2015,2
Marad,11.2333,75.7333,Molestation,2016,2
Marad,11.2333,75.7333,Molestation,2017,0
Marad,11.2333,75.7333,Molestation,2018,0
Marad,11.2333,75.7333,Molestation,2019,0
Marad,11.2333,75.7333,Molestation,2020,1
Marad,11.2333,75.7333,Molestation,2021,4
Marad,11.2333,75.7333,Molestation,2022,1
Marad,11.2333,75.7333,Murder,2014,0
Marad,11.2333,75.7333,Murder,2015,0
Marad,11.2333,75.7333,Murder,2016,0
Marad,11.2333,75.7333,Murder,2017,0
Marad,11.2333,75.7333,Murder,2018,0
Marad,11.2333,75.7333,Murder,2019,0
Marad,11.2333,75.7333,Murder,2020,0
Marad,11.2333,75.7333,Murder,2021,0
Marad,11.2333,75.7333,Murder,2022,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2014,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2015,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2016,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2017,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2018,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2019,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2020,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2021,0
Marad,11.2333,75.7333,Dowry Deaths(304(B) IPC),2022,0
Marad,11.2333,75.7333,Rape,2014,0
Marad,11.2333,75.7333,Rape,2015,0
Marad,11.2333,75.7333,Rape,2016,0
Marad,11.2333,75.7333,Rape,2017,0
Marad,11.2333,75.7333,Rape,2018,2
Marad,11.2333,75.7333,Rape,2019,2
Marad,11.2333,75.7333,Rape,2020,3
Marad,11.2333,75.7333,Rape,2021,1
Marad,11.2333,75.7333,Rape,2022,2
Vellayil,11.2167,75.75,Hurt,2014,21
Vellayil,11.2167,75.75,Hurt,2015,24
Vellayil,11.2167,75.75,Hurt,2016,12
Vellayil,11.2167,75.75,Hurt,2017,29
Vellayil,11.2167,75.75,Hurt,2018,27
Vellayil,11.2167,75.75,Hurt,2019,32
Vellayil,11.2167,75.75,Hurt,2020,51
Vellayil,11.2167,75.75,Hurt,2021,7
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2014,5
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2015,12
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2016,10
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2017,5
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2018,0
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2019,8
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2020,17
Vellayil,11.2167,75.75,Cruelty by husband or relatives,2021,4
Vellayil,11.2167,75.75,Attempt to commit murder,2014,1
Vellayil,11.2167,75.75,Attempt to commit murder,2015,5
Vellayil,11.2167,75.75,Attempt to commit murder,2016,1
Vellayil,11.2167,75.75,Attempt to commit murder,2017,1
Vellayil,11.2167,75.75,Attempt to commit murder,2018,0
Vellayil,11.2167,75.75,Attempt to commit murder,2019,0
Vellayil,11.2167,75.75,Attempt to commit murder,2020,1
Vellayil,11.2167,75.75,Attempt to commit murder,2021,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2014,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2015,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2016,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2017,2
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2018,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2019,1
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2020,0
Vellayil,11.2167,75.75,Kidnapping & abduction - of women & girls,2021,0
Vellayil,11.2167,75.75,Sexual harassment,2014,0
Vellayil,11.2167,75.75,Sexual harassment,2015,0
Vellayil,11.2167,75.75,Sexual harassment,2016,0
Vellayil,11.2167,75.75,Sexual harassment,2017,0
Vellayil,11.2167,75.75,Sexual harassment,2018,0
Vellayil,11.2167,75.75,Sexual harassment,2019,0
Vellayil,11.2167,75.75,Sexual harassment,2020,2
Vellayil,11.2167,75.75,Sexual harassment,2021,2
Vellayil,11.2167,75.75,Murder,2014,0
Vellayil,11.2167,75.75,Murder,2015,1
Vellayil,11.2167,75.75,Murder,2016,0
Vellayil,11.2167,75.75,Murder,2017,0
Vellayil,11.2167,75.75,Murder,2018,0
Vellayil,11.2167,75.75,Murder,2019,0
Vellayil,11.2167,75.75,Murder,2020,0
Vellayil,11.2167,75.75,Murder,2021,0
Vellayil,11.2167,75.75,Kidnapping & abduction,2014,0
Vellayil,11.2167,75.75,Kidnapping & abduction,2015,0
Vellayil,11.2167,75.75,Kidnapping & abduction,2016,0
Vellayil,11.2167,75.75,Kidnapping & abduction,2017,3
Vellayil,11.2167,75.75,Kidnapping & abduction,2018,0
Vellayil,11.2167,75.75,Kidnapping & abduction,2019,1
Vellayil,11.2167,75.75,Kidnapping & abduction,2020,2
Vellayil,11.2167,75.75,Kidnapping & abduction,2021,0
Vellayil,11.2167,75.75,Molestation,2014,3
Vellayil,11.2167,75.75,Molestation,2015,6
Vellayil,11.2167,75.75,Molestation,2016,10
Vellayil,11.2167,75.75,Molestation,2017,5
Vellayil,11.2167,75.75,Molestation,2018,4
Vellayil,11.2167,75.75,Molestation,2019,10
Vellayil,11.2167,75.75,Molestation,2020,11
Vellayil,11.2167,75.75,Molestation,2021,0
Vellayil,11.2167,75.75,Rape,2014,2
Vellayil,11.2167,75.75,Rape,2015,2
Vellayil,11.2167,75.75,Rape,2016,1
Vellayil,11.2167,75.75,Rape,2017,4
Vellayil,11.2167,75.75,Rape,2018,2
Vellayil,11.2167,75.75,Rape,2019,3
Vellayil,11.2167,75.75,Rape,2020,2
Vellayil,11.2167,75.75,Rape,2021,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2014,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2015,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2016,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2017,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2018,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2019,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2020,0
Vellayil,11.2167,75.75,Dowry Deaths(304(B) IPC),2021,0
Kakkur,11.35,75.9,Sexual harassment,2014,1
Kakkur,11.35,75.9,Sexual harassment,2015,1
Kakkur,11.35,75.9,Sexual harassment,2016,0
Kakkur,11.35,75.9,Sexual harassment,2017,2
Kakkur,11.35,75.9,Sexual harassment,2018,0
Kakkur,11.35,75.9,Sexual harassment,2019,3
Kakkur,11.35,75.9,Sexual harassment,2020,1
Kakkur,11.35,75.9,Sexual harassment,2021,0
Kakkur,11.35,75.9,Sexual harassment,2022,1
Kakkur,11.35,75.9,Sexual harassment,2023,0
Kakkur,11.35,75.9,Sexual harassment,2024,0
Kakkur,11.35,75.9,Sexual harassment,2025,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2014,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2015,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2016,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2017,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2018,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2019,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2020,1
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2021,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2022,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2023,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2024,0
Kakkur,11.35,75.9,Kidnapping & abduction - of women & girls,2025,0
Kakkur,11.35,75.9,Molestation,2014,7
Kakkur,11.35,75.9,Molestation,2015,11
Kakkur,11.35,75.9,Molestation,2016,6
Kakkur,11.35,75.9,Molestation,2017,10
Kakkur,11.35,75.9,Molestation,2018,10
Kakkur,11.35,75.9,Molestation,2019,6
Kakkur,11.35,75.9,Molestation,2020,11
Kakkur,11.35,75.9,Molestation,2021,2
Kakkur,11.35,75.9,Molestation,2022,6
Kakkur,11.35,75.9,Molestation,2023,10
Kakkur,11.35,75.9,Molestation,2024,13
Kakkur,11.35,75.9,Molestation,2025,4
Kakkur,11.35,75.9,Kidnapping & abduction,2014,0
Kakkur,11.35,75.9,Kidnapping & abduction,2015,0
Kakkur,11.35,75.9,Kidnapping & abduction,2016,0
Kakkur,11.35,75.9,Kidnapping & abduction,2017,1
Kakkur,11.35,75.9,Kidnapping & abduction,2018,0
Kakkur,11.35,75.9,Kidnapping & abduction,2019,4
Kakkur,11.35,75.9,Kidnapping & abduction,2020,0
Kakkur,11.35,75.9,Kidnapping & abduction,2021,0
Kakkur,11.35,75.9,Kidnapping & abduction,2022,0
Kakkur,11.35,75.9,Kidnapping & abduction,2023,1
Kakkur,11.35,75.9,Kidnapping & abduction,2024,0
Kakkur,11.35,75.9,Kidnapping & abduction,2025,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2014,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2015,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2016,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2017,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2018,1
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2019,1
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2020,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2021,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2022,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2023,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2024,0
Kakkur,11.35,75.9,Dowry Deaths(304(B) IPC),2025,0
Kakkur,11.35,75.9,Rape,2014,2
Kakkur,11.35,75.9,Rape,2015,3
Kakkur,11.35,75.9,Rape,2016,2
Kakkur,11.35,75.9,Rape,2017,9
Kakkur,11.35,75.9,Rape,2018,3
Kakkur,11.35,75.9,Rape,2019,3
Kakkur,11.35,75.9,Rape,2020,1
Kakkur,11.35,75.9,Rape,2021,2
Kakkur,11.35,75.9,Rape,2022,9
Kakkur,11.35,75.9,Rape,2023,3
Kakkur,11.35,75.9,Rape,2024,4
Kakkur,11.35,75.9,Rape,2025,4
Kakkur,11.35,75.9,Hurt,2014,14
Kakkur,11.35,75.9,Hurt,2015,10
Kakkur,11.35,75.9,Hurt,2016,20
Kakkur,11.35,75.9,Hurt,2017,17
Kakkur,11.35,75.9,Hurt,2018,17
Kakkur,11.35,75.9,Hurt,2019,28
Kakkur,11.35,75.9,Hurt,2020,12
Kakkur,11.35,75.9,Hurt,2021,7
Kakkur,11.35,75.9,Hurt,2022,121
Kakkur,11.35,75.9,Hurt,2023,90
Kakkur,11.35,75.9,Hurt,2024,125
Kakkur,11.35,75.9,Hurt,2025,48
Kakkur,11.35,75.9,Attempt to commit murder,2014,0
Kakkur,11.35,75.9,Attempt to commit murder,2015,2
Kakkur,11.35,75.9,Attempt to commit murder,2016,2
Kakkur,11.35,75.9,Attempt to commit murder,2017,1
Kakkur,11.35,75.9,Attempt to commit murder,2018,1
Kakkur,11.35,75.9,Attempt to commit murder,2019,1
Kakkur,11.35,75.9,Attempt to commit murder,2020,0
Kakkur,11.35,75.9,Attempt to commit murder,2021,0
Kakkur,11.35,75.9,Attempt to commit murder,2022,1
Kakkur,11.35,75.9,Attempt to commit murder,2023,2
Kakkur,11.35,75.9,Attempt to commit murder,2024,3
Kakkur,11.35,75.9,Attempt to commit murder,2025,3
Kakkur,11.35,75.9,Cruelty by husband or relatives,2014,10
Kakkur,11.35,75.9,Cruelty by husband or relatives,2015,12
Kakkur,11.35,75.9,Cruelty by husband or relatives,2016,8
Kakkur,11.35,75.9,Cruelty by husband or relatives,2017,8
Kakkur,11.35,75.9,Cruelty by husband or relatives,2018,8
Kakkur,11.35,75.9,Cruelty by husband or relatives,2019,9
Kakkur,11.35,75.9,Cruelty by husband or relatives,2020,9
Kakkur,11.35,75.9,Cruelty by husband or relatives,2021,4
Kakkur,11.35,75.9,Cruelty by husband or relatives,2022,23
Kakkur,11.35,75.9,Cruelty by husband or relatives,2023,19
Kakkur,11.35,75.9,Cruelty by husband or relatives,2024,20
Kakkur,11.35,75.9,Cruelty by husband or relatives,2025,21
Kakkur,11.35,75.9,Murder,2014,0
Kakkur,11.35,75.9,Murder,2015,0
Kakkur,11.35,75.9,Murder,2016,0
Kakkur,11.35,75.9,Murder,2017,0
Kakkur,11.35,75.9,Murder,2018,0
Kakkur,11.35,75.9,Murder,2019,1
Kakkur,11.35,75.9,Murder,2020,1
Kakkur,11.35,75.9,Murder,2021,1
Kakkur,11.35,75.9,Murder,2022,0
Kakkur,11.35,75.9,Murder,2023,0
Kakkur,11.35,75.9,Murder,2024,2
Kakkur,11.35,75.9,Murder,2025,1
Mavoor,11.2667,75.9167,Murder,2014,0
Mavoor,11.2667,75.9167,Murder,2015,0
Mavoor,11.2667,75.9167,Murder,2016,0
Mavoor,11.2667,75.9167,Murder,2017,0
Mavoor,11.2667,75.9167,Murder,2018,0
Mavoor,11.2667,75.9167,Murder,2019,0
Mavoor,11.2667,75.9167,Murder,2020,0
Mavoor,11.2667,75.9167,Murder,2021,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2014,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2015,1
Mavoor,11.2667,75.9167,Kidnapping & abduction,2016,1
Mavoor,11.2667,75.9167,Kidnapping & abduction,2017,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2018,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2019,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2020,0
Mavoor,11.2667,75.9167,Kidnapping & abduction,2021,0
Mavoor,11.2667,75.9167,Molestation,2014,7
Mavoor,11.2667,75.9167,Molestation,2015,1
Mavoor,11.2667,75.9167,Molestation,2016,3
Mavoor,11.2667,75.9167,Molestation,2017,4
Mavoor,11.2667,75.9167,Molestation,2018,4
Mavoor,11.2667,75.9167,Molestation,2019,0
Mavoor,11.2667,75.9167,Molestation,2020,4
Mavoor,11.2667,75.9167,Molestation,2021,0
Mavoor,11.2667,75.9167,Rape,2014,0
Mavoor,11.2667,75.9167,Rape,2015,1
Mavoor,11.2667,75.9167,Rape,2016,2
Mavoor,11.2667,75.9167,Rape,2017,2
Mavoor,11.2667,75.9167,Rape,2018,1
Mavoor,11.2667,75.9167,Rape,2019,4
Mavoor,11.2667,75.9167,Rape,2020,1
Mavoor,11.2667,75.9167,Rape,2021,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2014,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2015,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2016,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2017,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2018,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2019,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2020,0
Mavoor,11.2667,75.9167,Dowry Deaths(304(B) IPC),2021,0
Mavoor,11.2667,75.9167,Hurt,2014,34
Mavoor,11.2667,75.9167,Hurt,2015,20
Mavoor,11.2667,75.9167,Hurt,2016,30
Mavoor,11.2667,75.9167,Hurt,2017,23
Mavoor,11.2667,75.9167,Hurt,2018,32
Mavoor,11.2667,75.9167,Hurt,2019,28
Mavoor,11.2667,75.9167,Hurt,2020,21
Mavoor,11.2667,75.9167,Hurt,2021,3
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2014,6
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2015,3
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2016,1
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2017,4
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2018,3
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2019,5
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2020,4
Mavoor,11.2667,75.9167,Cruelty by husband or relatives,2021,4
Mavoor,11.2667,75.9167,Attempt to commit murder,2014,1
Mavoor,11.2667,75.9167,Attempt to commit murder,2015,1
Mavoor,11.2667,75.9167,Attempt to commit murder,2016,0
Mavoor,11.2667,75.9167,Attempt to commit murder,2017,0
Mavoor,11.2667,75.9167,Attempt to commit murder,2018,0
Mavoor,11.2667,75.9167,Attempt to commit murder,2019,0
Mavoor,11.2667,75.9167,Attempt to commit murder,2020,1
Mavoor,11.2667,75.9167,Attempt to commit murder,2021,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2014,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2015,1
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2016,1
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2017,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2018,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2019,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2020,0
Mavoor,11.2667,75.9167,Kidnapping & abduction - of women & girls,2021,0
Mavoor,11.2667,75.9167,Sexual harassment,2014,0
Mavoor,11.2667,75.9167,Sexual harassment,2015,1
Mavoor,11.2667,75.9167,Sexual harassment,2016,1
Mavoor,11.2667,75.9167,Sexual harassment,2017,7
Mavoor,11.2667,75.9167,Sexual harassment,2018,3
Mavoor,11.2667,75.9167,Sexual harassment,2019,5
